Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782347704,10,,Aggregated,1.500000,0.000000,330,650,730,820,920,1400,2100,2200,2200,2200,2200,228,0,320,545.3305161060773,209.0012920089066,2243.7936670030467,5156.486842105263
1782347705,10,,Aggregated,1.400000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,231,0,330,550.0656455854514,209.0012920089066,2243.7936670030467,5095.229437229437
1782347706,10,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347707,10,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347708,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347709,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347710,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347711,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347712,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347713,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347714,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347715,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347716,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347717,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347718,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347719,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347720,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347721,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347722,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347723,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347724,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347725,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347726,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347727,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347728,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347729,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347730,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347731,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347732,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347733,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347734,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347735,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347736,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
1782347737,0,,Aggregated,1.500000,0.000000,330,660,740,830,920,1400,2100,2200,2200,2200,2200,232,0,320,548.6429547638871,209.0012920089066,2243.7936670030467,5073.267241379311
